,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue Id,Venue Name,Venue Latitude,Venue Longitude,Venue Category,rating
3815,Claremont Village,40.83142834161548,-73.90119903387668,4ca3bffa1ee76dcb1ee6fbdd,Empire King Chinese Food,40.834233373431,-73.89844967940307,Chinese Restaurant,5.6
3816,Concourse Village,40.824780490842905,-73.91584652759009,5956be26123a195de6701c2b,Porto Salvo,40.823887357573966,-73.91291020190582,Italian Restaurant,8.0
3817,Concourse Village,40.824780490842905,-73.91584652759009,551b7f75498e86c00a0ed2e1,Hungry Bird,40.82881986636983,-73.91682784225716,Indian Restaurant,7.6
3818,Concourse Village,40.824780490842905,-73.91584652759009,58d3f7f79435a92450b97b0d,Chipotle Mexican Grill,40.8258905,-73.9195343,Mexican Restaurant,7.2
3819,Concourse Village,40.824780490842905,-73.91584652759009,5591837d498ee4167d48bb73,Cinco de Mayo,40.82259951904216,-73.91158613747953,Mexican Restaurant,6.9
3820,Concourse Village,40.824780490842905,-73.91584652759009,4d975c77647d8cfa35b4d23d,Checkers,40.825791208443896,-73.91901318332289,Fast Food Restaurant,6.2
3821,Concourse Village,40.824780490842905,-73.91584652759009,56671ea8498e213b3e1fb6de,Popeyes Louisiana Kitchen,40.824831640504286,-73.92041580405647,Fast Food Restaurant,6.0
3822,Concourse Village,40.824780490842905,-73.91584652759009,563ba7d9cd109b358ed35cd5,Lupita's Restaurant,40.82465744018555,-73.91360473632812,Mexican Restaurant,0
3823,Concourse Village,40.824780490842905,-73.91584652759009,4dab2c191e72c1ab9c0481bc,Good Taste Chinese Restaurant,40.825579,-73.918014,Chinese Restaurant,0
3824,Concourse Village,40.824780490842905,-73.91584652759009,4c4391cfdd1f2d7f7cb97ef9,Kristy's Rest.,40.82287700000001,-73.91665400000002,Chinese Restaurant,0
3825,Concourse Village,40.824780490842905,-73.91584652759009,4c2ba41b8ef52d7fd8b531ba,U.S. Fried Chicken,40.825890956959526,-73.91928502216784,Southern / Soul Food Restaurant,0
3826,Concourse Village,40.824780490842905,-73.91584652759009,4e15e861d22d026fa772ad0b,Saki Yaki Japan,40.82525556746378,-73.92095565713163,Japanese Restaurant,0
3827,Concourse Village,40.824780490842905,-73.91584652759009,4e0cd0f618a89ad0106dc557,Kennedy Fried Chicken Biscuit,40.82848615811249,-73.91748232778986,Fast Food Restaurant,0
3828,Concourse Village,40.824780490842905,-73.91584652759009,56aa8db0498e88c713ec24f7,Burger King,40.824889940685296,-73.92100182209009,Fast Food Restaurant,5.5
3829,Concourse Village,40.824780490842905,-73.91584652759009,4e4cf95bbd413c4cc66dab27,Blimpie,40.826423,-73.921236,Fast Food Restaurant,0
3830,Mount Eden,40.84382617671654,-73.91655551964418,4e39863dae60f589a5dc0dcb,Yoly Restaurant,40.8460420585989,-73.91971559956265,Spanish Restaurant,7.6
3831,Mount Eden,40.84382617671654,-73.91655551964418,4bc3642af8219c743b05b610,Wendy's,40.84053686831269,-73.91778610646634,Fast Food Restaurant,6.8
3832,Mount Eden,40.84382617671654,-73.91655551964418,4c9279dfd2e1a1439cbeca26,McDonald's,40.839544,-73.915492,Fast Food Restaurant,6.3
3833,Mount Eden,40.84382617671654,-73.91655551964418,4d7fef5a9d78a35d4c11390f,Jerome's Tropical  Restaurant,40.84519546590878,-73.91597815599981,Spanish Restaurant,0
3834,Mount Eden,40.84382617671654,-73.91655551964418,4e4d0475bd413c4cc66e056d,China Wok Chinese Restaurant,40.84520722462688,-73.9152145834272,Chinese Restaurant,0
3835,Mount Eden,40.84382617671654,-73.91655551964418,5cb4c135c58ed7002d1e6354,Empanada King,40.84452,-73.91534399999998,Fast Food Restaurant,0
3836,Mount Eden,40.84382617671654,-73.91655551964418,593336ef66fc654618b5afcf,Taqueria Huarache,40.844177,-73.914315,Mexican Restaurant,0
3837,Mount Eden,40.84382617671654,-73.91655551964418,53cd51b9498e2f7c6ab52bbd,Seafood House,40.844489,-73.915283,Seafood Restaurant,0
3838,Mount Eden,40.84382617671654,-73.91655551964418,51302444e4b03f298a2f910b,El Valle Restaurant Bar,40.84641528306658,-73.91725842509227,Spanish Restaurant,0
3839,Mount Eden,40.84382617671654,-73.91655551964418,4b7828c3f964a52004b92ee3,McDonald's,40.84465389426965,-73.91499511432244,Fast Food Restaurant,5.3
3840,Mount Eden,40.84382617671654,-73.91655551964418,4d292af9888af04d8cedccaf,King Dragon,40.84392283308511,-73.91263104498697,Chinese Restaurant,0
3841,Mount Eden,40.84382617671654,-73.91655551964418,4c0315d89a7920a1f67ccf79,Xing Sheng,40.84621958482719,-73.9189290774682,Chinese Restaurant,0
3842,Mount Eden,40.84382617671654,-73.91655551964418,5066531ee4b087b187399f45,D Angies Resturant,40.843632350553094,-73.91152872481659,Latin American Restaurant,0
3843,Mount Hope,40.84884160724665,-73.90829930881988,4cd21cee1ac7a1cd743b2392,El Nuevo Valle,40.84858687910957,-73.91150374252403,Spanish Restaurant,6.7
3844,Mount Hope,40.84884160724665,-73.90829930881988,532ccb38498ee6ee99f3e98f,Las Sirenas Mexican,40.8499755859375,-73.91038513183594,Mexican Restaurant,0
3845,Mount Hope,40.84884160724665,-73.90829930881988,4ccd578d72106dcb7440a299,China Star,40.84708213806152,-73.91150414943695,Chinese Restaurant,0
3846,Mount Hope,40.84884160724665,-73.90829930881988,4d6063aae4fe5481abaf7f9e,NO.1 restaurant,40.85182093966437,-73.90972595859088,Chinese Restaurant,0
3847,Mount Hope,40.84884160724665,-73.90829930881988,4c3fc7e3cc410f4717c6a861,New China,40.844888,-73.90755506666666,Asian Restaurant,0
3848,Sutton Place,40.760280331313744,-73.96355614094303,4b566000f964a520c00d28e3,Felidia,40.76026719652006,-73.96527741724208,Italian Restaurant,8.8
3849,Sutton Place,40.760280331313744,-73.96355614094303,42a4e380f964a520f7241fe3,Rosa Mexicano,40.758956,-73.962724,Mexican Restaurant,8.6
3850,Sutton Place,40.760280331313744,-73.96355614094303,543dafc4498ec747963c56ef,Muscle Maker Grill,40.75990204498669,-73.96488282563628,American Restaurant,8.5
3851,Sutton Place,40.760280331313744,-73.96355614094303,56d79550498e58884adc33f5,Under The Bridge,40.75957722003936,-73.96196937626222,Greek Restaurant,8.3
3852,Sutton Place,40.760280331313744,-73.96355614094303,4a63bfb4f964a520b3c51fe3,Chola Eclectic Indian Cuisine,40.76033870460851,-73.96578518975763,Indian Restaurant,8.3
3853,Sutton Place,40.760280331313744,-73.96355614094303,52645b7511d282d559770c2d,Adyar Anand Bhavan,40.75934645081527,-73.96243393421173,Indian Restaurant,8.2
3854,Sutton Place,40.760280331313744,-73.96355614094303,4b7f2cd9f964a520a81c30e3,Neary's,40.75846101903896,-73.96340048686271,Restaurant,8.1
3855,Sutton Place,40.760280331313744,-73.96355614094303,4b70825df964a520e01e2de3,Bistro Vendome,40.75911454459661,-73.96169818030543,French Restaurant,8.1
3856,Sutton Place,40.760280331313744,-73.96355614094303,50c3eef1498eb4ce470255a4,Sasabune Express,40.760263279396774,-73.96311746508297,Sushi Restaurant,8.0
3857,Sutton Place,40.760280331313744,-73.96355614094303,51a6a22b498e78106663d5ff,Anassa Taverna,40.76209940292696,-73.96596404830188,Mediterranean Restaurant,8.6
3858,Sutton Place,40.760280331313744,-73.96355614094303,4b19ae35f964a520d9e123e3,Luscious Thai,40.760480196767055,-73.96162673932669,Thai Restaurant,7.9
3859,Sutton Place,40.760280331313744,-73.96355614094303,4f208436e4b0e2de56db2754,Land Of Plenty,40.76069209825678,-73.9666620391526,Szechuan Restaurant,8.2
3860,Sutton Place,40.760280331313744,-73.96355614094303,4af610e2f964a520bf0022e3,Scalinatella,40.762761445552506,-73.96556629404492,Italian Restaurant,8.6
3861,Sutton Place,40.760280331313744,-73.96355614094303,4dc5d444fa76d685cdebe3f4,Roy's Fish and Sushi Market,40.76177757301895,-73.96038722165208,Seafood Restaurant,8.5
3862,Sutton Place,40.760280331313744,-73.96355614094303,54b1c94a498e09d5326f68fe,amata,40.759236252912224,-73.96751482131353,Italian Restaurant,8.6
3863,Sutton Place,40.760280331313744,-73.96355614094303,4fe4fb50c2eee335e4fea69d,Moti Mahal Delux,40.76209761945207,-73.96028513480461,Indian Restaurant,8.5
3864,Sutton Place,40.760280331313744,-73.96355614094303,5931f5506a8d865b7be11120,One Lenox,40.76093860472244,-73.96117140149255,Restaurant,7.7
3865,Sutton Place,40.760280331313744,-73.96355614094303,3fd66200f964a520adea1ee3,Mr. Chow,40.75870286859655,-73.96455191801327,Chinese Restaurant,7.6
3866,Sutton Place,40.760280331313744,-73.96355614094303,4c056685d3842d7fea21be41,"Lips Drag Queen Show Palace, Restaurant & Bar",40.7592264,-73.9669343,American Restaurant,8.0
3867,Sutton Place,40.760280331313744,-73.96355614094303,4ac28e92f964a520b79920e3,Sushi Seki UES,40.761844267988,-73.96041193924856,Sushi Restaurant,8.0
3868,Sutton Place,40.760280331313744,-73.96355614094303,4a8f1d7ef964a520041420e3,Isle of Capri,40.76280660337758,-73.9657941312708,Italian Restaurant,8.1
3869,Sutton Place,40.760280331313744,-73.96355614094303,3fd66200f964a52099e91ee3,Dawat,40.76053721892189,-73.96652613958597,Indian Restaurant,7.7
3870,Sutton Place,40.760280331313744,-73.96355614094303,59b2d59349281437e3ecf4e6,Areppas,40.76033373504638,-73.96743432455166,Latin American Restaurant,8.0
3871,Sutton Place,40.760280331313744,-73.96355614094303,5483a68f498e11594c8f9d5a,Sutton Inn,40.75665315495736,-73.96484669560901,American Restaurant,8.5
3872,Sutton Place,40.760280331313744,-73.96355614094303,5154c35fe4b071ef7b131580,Paname,40.75878786170728,-73.96577718859885,French Restaurant,7.6
3873,Sutton Place,40.760280331313744,-73.96355614094303,4a45020bf964a520a8a71fe3,El Rey Del Sabor,40.762265355157865,-73.96627453823102,Mexican Restaurant,7.8
3874,Sutton Place,40.760280331313744,-73.96355614094303,58b74e28bbd6d17a4032679c,Avena,40.76098297994589,-73.96890674958426,Italian Restaurant,8.7
3875,Sutton Place,40.760280331313744,-73.96355614094303,5697eb99498e2c0506556900,Angkor Cambodian Bistro NYC,40.762470937863434,-73.95910271617652,Cambodian Restaurant,8.6
3876,Sutton Place,40.760280331313744,-73.96355614094303,4a980ff8f964a520552a20e3,Ravagh Persian Grill,40.76178422133652,-73.96044293856625,Persian Restaurant,7.7
3877,Sutton Place,40.760280331313744,-73.96355614094303,4a3ee14ef964a52085a31fe3,Maya,40.76312321184561,-73.95964439786661,Latin American Restaurant,8.4
3878,Sutton Place,40.760280331313744,-73.96355614094303,594165b72f97ec4d2e3b1354,Le Petit Parisien,40.75699879155021,-73.96757748234269,French Restaurant,8.7
3879,Sutton Place,40.760280331313744,-73.96355614094303,5c4c9b5c82a750002cb86e70,Dig Inn,40.761317673018276,-73.96896376285464,Restaurant,8.3
3880,Sutton Place,40.760280331313744,-73.96355614094303,4f90a618e4b0ead1972c3da6,Tony's Di Napoli,40.7645025568652,-73.96446577341291,Italian Restaurant,8.3
3881,Sutton Place,40.760280331313744,-73.96355614094303,3fd66200f964a520d2e91ee3,Le Colonial NYC,40.76083911842888,-73.96870987666681,Vietnamese Restaurant,8.0
3882,Sutton Place,40.760280331313744,-73.96355614094303,5b7d89f089b06a002c0f456f,Kati Shop,40.75904749696415,-73.96874680628116,Thai Restaurant,8.0
3883,Sutton Place,40.760280331313744,-73.96355614094303,4bbf743cba9776b09428ffc8,2 Darbar Grill Fine Indian Cuisine,40.75912154324992,-73.96889841938614,Indian Restaurant,8.0
3884,Sutton Place,40.760280331313744,-73.96355614094303,548bae16498e9419b900d5b4,Pho Saigon,40.75649828963948,-73.96431836502937,Vietnamese Restaurant,7.6
3885,Sutton Place,40.760280331313744,-73.96355614094303,5138f40ee4b08895ff4f2faa,Ajisai Japanese Fusion,40.76386147472986,-73.96694500131262,Japanese Restaurant,7.7
3886,Sutton Place,40.760280331313744,-73.96355614094303,5b491d17f0b490002caeecf3,Teppen Ramen / Ramen Sanshiro,40.759097014424576,-73.96886891293187,Ramen Restaurant,7.5
3887,Sutton Place,40.760280331313744,-73.96355614094303,586779ec07ac0762ed926424,Ginger Root Vegan Restaurant,40.762475136655844,-73.95958274602891,Vegetarian / Vegan Restaurant,7.3
3888,Sutton Place,40.760280331313744,-73.96355614094303,3fd66200f964a520b3ea1ee3,Shun Lee Palace,40.759192755927906,-73.96900074292421,Chinese Restaurant,7.4
3889,Sutton Place,40.760280331313744,-73.96355614094303,5488d901498ef6757a4bcde1,August,40.76366562388598,-73.96689981222153,American Restaurant,7.4
3890,Sutton Place,40.760280331313744,-73.96355614094303,422b9980f964a520d81f1fe3,Primola,40.76396220266903,-73.96196816246908,Italian Restaurant,7.2
3891,Sutton Place,40.760280331313744,-73.96355614094303,58308c400bc55b33a5f422a8,Veritable,40.763218957195406,-73.96254050675259,Restaurant,6.8
3892,Sutton Place,40.760280331313744,-73.96355614094303,4a316f9af964a520cc991fe3,Ginza Japanese Restaurant,40.763981166168364,-73.96690638290127,Japanese Restaurant,7.2
3893,Sutton Place,40.760280331313744,-73.96355614094303,56ca53ffcd101492d324f923,Oaxaca Taqueria,40.763215509109095,-73.9594104333233,Mexican Restaurant,6.7
3894,Sutton Place,40.760280331313744,-73.96355614094303,4adcb02ff964a520c52e21e3,Lilli and Loo,40.763811,-73.967072,Asian Restaurant,6.5
3895,Sutton Place,40.760280331313744,-73.96355614094303,52a51b26498e25be7934de83,Ahana Asian Fusion Cuisine,40.762261287725146,-73.9601234499583,Asian Restaurant,5.9
3896,Sutton Place,40.760280331313744,-73.96355614094303,5575c754498efe4ee2e37666,Gina Mexicana,40.76351145663856,-73.96672853953481,Mexican Restaurant,5.9
3897,Sutton Place,40.760280331313744,-73.96355614094303,4b32c6ccf964a520b51325e3,Totoya,40.76203552450794,-73.96021368839047,Sushi Restaurant,5.7
3898,Sutton Place,40.760280331313744,-73.96355614094303,4f78befde4b0c8b499531ad2,Swagat,40.76229987477035,-73.96018330400798,Indian Restaurant,0
3899,Sutton Place,40.760280331313744,-73.96355614094303,4e4e4ca1bd4101d0d7a72837,Blind Pig,40.759025094681135,-73.95866454692963,Restaurant,0
3900,Sutton Place,40.760280331313744,-73.96355614094303,4eb5bf5a722e578a4f99db28,Melange Gourmet,40.763035828436365,-73.9596288429094,Eastern European Restaurant,0
3901,Sutton Place,40.760280331313744,-73.96355614094303,506cc6a0e4b01e7252246576,Prime,40.76009380182633,-73.95815943758882,Mediterranean Restaurant,0
3902,Hunters Point,40.743414090073536,-73.95386782130745,52b470f511d2522f86497c9b,Hibino LIC,40.742770322053616,-73.95212742045815,Japanese Restaurant,9.2
3903,Hunters Point,40.743414090073536,-73.95386782130745,4f62afe7e4b09b9cd8b354f6,Casa Enrique,40.743373793264354,-73.9543392168586,Mexican Restaurant,9.1
3904,Hunters Point,40.743414090073536,-73.95386782130745,5718e217498e458de03e94c8,Takumen,40.74278596085972,-73.95454383115116,Japanese Restaurant,9.0
3905,Hunters Point,40.743414090073536,-73.95386782130745,49cfd074f964a520ce5a1fe3,Tuk Tuk,40.74314207648646,-73.95402068036339,Thai Restaurant,8.8
3906,Hunters Point,40.743414090073536,-73.95386782130745,5aaa996425fb7b0c681cf7ca,Bellwether,40.74485927691836,-73.95336435384114,New American Restaurant,8.6
3907,Hunters Point,40.743414090073536,-73.95386782130745,4a216706f964a520e27c1fe3,Tournesol,40.742374,-73.95437,French Restaurant,8.6
3908,Hunters Point,40.743414090073536,-73.95386782130745,463220f3f964a520fb451fe3,Manetta's Ristorante,40.742577,-73.95194000000002,Italian Restaurant,8.5
3909,Hunters Point,40.743414090073536,-73.95386782130745,57f022f6498e95464518501a,Jackson's Eatery | Bar,40.74245450370551,-73.95315300029714,American Restaurant,8.4
3910,Hunters Point,40.743414090073536,-73.95386782130745,52b46aec11d2522f8646e332,Jora,40.74367395567153,-73.95132038287467,Peruvian Restaurant,8.6
3911,Hunters Point,40.743414090073536,-73.95386782130745,4bddab2effdec928edece5a1,Madera Cuban Grill & Steakhouse,40.74460320397339,-73.95343882851141,Cuban Restaurant,8.3
3912,Hunters Point,40.743414090073536,-73.95386782130745,59df96f52e268059d806569f,Vernon Grille,40.74348911951407,-73.95387721406914,Greek Restaurant,8.3
3913,Hunters Point,40.743414090073536,-73.95386782130745,4a1a3f6df964a5208b7a1fe3,Bella Via,40.7442185224529,-73.95366930142053,Italian Restaurant,8.3
3914,Hunters Point,40.743414090073536,-73.95386782130745,4a903faef964a520ca1620e3,Blend LIC,40.74532949046617,-73.95330515464565,Latin American Restaurant,8.4
3915,Hunters Point,40.743414090073536,-73.95386782130745,502e7165e4b0f9a2dcd8ea33,Cyclo,40.74556253043129,-73.95346489700572,Vietnamese Restaurant,8.4
3916,Hunters Point,40.743414090073536,-73.95386782130745,5202c9d57dd2397fbeb4b1e4,Woodbines,40.745181026980966,-73.9533368815064,American Restaurant,8.1
3917,Hunters Point,40.743414090073536,-73.95386782130745,531b40e3498edf4676ad7ec8,Mu Ramen,40.74369582582085,-73.9505378808903,Ramen Restaurant,8.4
3918,Hunters Point,40.743414090073536,-73.95386782130745,49f5bf5ef964a520b46b1fe3,Manducatis Rustica,40.745959142740666,-73.95302063397736,Italian Restaurant,8.4
3919,Hunters Point,40.743414090073536,-73.95386782130745,5bb7e3ced48ec100398ab4fb,Dai Hachi,40.74632800000001,-73.95310699999997,Japanese Restaurant,8.7
3920,Hunters Point,40.743414090073536,-73.95386782130745,558dfc74498e549b0fe95e73,Murasaki,40.74566064782797,-73.95323983145856,Sushi Restaurant,8.1
3921,Hunters Point,40.743414090073536,-73.95386782130745,5a862df5356b493fcd8a10e5,DesiBowl,40.743022,-73.953898,Indian Restaurant,7.5
3922,Hunters Point,40.743414090073536,-73.95386782130745,503fed7be4b0dd909ae48bf5,Spice,40.74414062622381,-73.95353300797538,Thai Restaurant,7.4
3923,Hunters Point,40.743414090073536,-73.95386782130745,4b47eb5cf964a520f54326e3,SHI,40.74601152624443,-73.95700753754905,Asian Restaurant,8.1
3924,Hunters Point,40.743414090073536,-73.95386782130745,56e370c2498e3f5a7ef4a72a,Sushi Daizen,40.74444712679379,-73.95355415940679,Sushi Restaurant,7.3
3925,Hunters Point,40.743414090073536,-73.95386782130745,4f74ff83e4b09b101271b89b,Manducatis,40.7445680769774,-73.94900783871529,Italian Restaurant,7.9
3926,Hunters Point,40.743414090073536,-73.95386782130745,5112f745e4b095315641c547,Shi To Go,40.74593542611723,-73.95685647898259,Asian Restaurant,7.5
3927,Hunters Point,40.743414090073536,-73.95386782130745,4eb9eeaaf5b9ea8ad7395868,Skinny's Cantina,40.745628811029306,-73.95704496427507,Mexican Restaurant,6.7
3928,Turtle Bay,40.752042369507215,-73.96770824581834,50fc9a88e4b04cfffaebe2cf,Sip Sak,40.75451677439057,-73.9688416315161,Turkish Restaurant,9.0
3929,Turtle Bay,40.752042369507215,-73.96770824581834,577445a4cd100bd4db96ed96,KaoruMC,40.75227171902021,-73.97001439858002,Sushi Restaurant,8.0
3930,Turtle Bay,40.752042369507215,-73.96770824581834,4b5ae93df964a520e9d928e3,Ethos,40.75452620000001,-73.96604839999998,Greek Restaurant,8.6
3931,Turtle Bay,40.752042369507215,-73.96770824581834,4a8b4bc5f964a520180c20e3,Yama 49,40.75394304999604,-73.96852835621924,Sushi Restaurant,7.9
3932,Turtle Bay,40.752042369507215,-73.96770824581834,4fd2e2a8e4b0f961a7719aa4,Crave Fishbar,40.75502559227126,-73.96857583512869,Seafood Restaurant,8.5
3933,Turtle Bay,40.752042369507215,-73.96770824581834,4e73cf3a2271ffa4e63183bd,The Smith,40.75537617759881,-73.9682432636581,American Restaurant,8.9
3934,Turtle Bay,40.752042369507215,-73.96770824581834,567f3485498e0948d80ffcfd,Da Raffaele,40.75346336947175,-73.96645414164742,Italian Restaurant,7.6
3935,Turtle Bay,40.752042369507215,-73.96770824581834,4a64fda8f964a52023c71fe3,Deux Amis,40.754647825394265,-73.96604396705546,French Restaurant,8.2
3936,Turtle Bay,40.752042369507215,-73.96770824581834,49db8b67f964a520d85e1fe3,Aburiya Kinnosuke,40.75254961876706,-73.97255113821991,Japanese Restaurant,9.0
3937,Turtle Bay,40.752042369507215,-73.96770824581834,59dfff99419a9e7fcc5b5fa2,La Pecora Bianca,40.755115567092155,-73.96850858256543,Italian Restaurant,8.2
3938,Turtle Bay,40.752042369507215,-73.96770824581834,4b40fa78f964a520a8be25e3,Il Postino,40.75361318622201,-73.96758838733227,Italian Restaurant,7.5
